id,name,categ_id,type,uom_id,uom_po_id,default_code,barcode,list_price,taxes_id,supplier_taxes_id,seller_ids/name/id,seller_ids/price
nexterp_demo_product_917,Zacusca Taraneasca Bujoreanca 300Gr,Conserve,product,uom.product_uom_unit,uom.product_uom_unit,ST_4757,5941028008218,3.50,TVA colectat 9% Bunuri,TVA deductibil 9% Bunuri,nexterp_demo_partner_447,2.8
nexterp_demo_product_918,Balast,Consumabile,product,uom.product_uom_unit,uom.product_uom_unit,ST_9999,,1.19,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_552,0.95
nexterp_demo_product_919,Air King Odorizant Camera Orhidee 260Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5736,869069560508,5.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_286,3.85
nexterp_demo_product_920,Air King Odorizant Camera White Flowers 260Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5577,7690627605042,5.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_357,3.85
nexterp_demo_product_921,Air Wick Smooth Satin  Moon Lily,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5656,8002910028510,14.49,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_566,10.87
nexterp_demo_product_922,Balsam Pantene 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4677,5410076566044,11.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_276,7.7
nexterp_demo_product_923,Balsam Pantene Aqua Light 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4675,5410076565795,11.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_12,8.25
nexterp_demo_product_924,Balsam Pantene Hydration 270Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_346390,4084500929432,12.99,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_572,10.39
nexterp_demo_product_925,Balsam Pantene Oil Therapy 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4498,4015600612252,11.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_378,7.7
nexterp_demo_product_926,Balsam Pantene Perfect Hydration 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4529,4015600263621,11.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_183,7.7
nexterp_demo_product_927,Balsam Pantene Sheer Volume 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4528,5410076561582,11.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_341,7.7
nexterp_demo_product_928,Balsam Pantene Strong 200Ml.,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4673,5410076562282,11.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_183,8.8
nexterp_demo_product_929,Bella Betisoare Cosmetice 200Buc/Pach,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5246,5900516401863,4.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_515,2.4
nexterp_demo_product_930,Betisoare Urechi Copii Camera,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5479,6907261700202,1.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_394,1.05
nexterp_demo_product_931,Big Gillette 2,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4262,3014260282707,2.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_429,1.75
nexterp_demo_product_932,Big Gillette Blue 2 Plus,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5586,3014260265885,2.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_413,1.5
nexterp_demo_product_933,Biguri Gillette 2,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4263,3014260287047,2.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_378,1.3
nexterp_demo_product_934,Blend-A-Med 2In1 Complete Extra Fresh 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4503,4015600623074,8.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_243,4.8
nexterp_demo_product_935,Blend-A-Med 3D White 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_347021,4015600620004,8.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_69,6.4
nexterp_demo_product_936,Blend-A-Med Anti Cavity Family 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28240,8001090422729,4.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_71,3.6
nexterp_demo_product_937,Blend-A-Med Anti-Cavity Natural Herbal 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28241,8001090422804,4.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_455,3.6
nexterp_demo_product_938,Blend-A-Med Anticavity Original 50Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6703,8001090422606,2.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_20,2.18
nexterp_demo_product_939,Blend-A-Med Bam 3D White 140Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4501,8001841046358,11.70,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_567,8.19
nexterp_demo_product_940,Blend-A-Med Bam Whitening Complete White 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4502,4015600621261,2.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_429,1.74
nexterp_demo_product_941,Blend-A-Med Complet Protect Expert 75Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6402,4084500080638,7.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_169,5.63
nexterp_demo_product_942,Blend-A-Med Expert Strong Teeth 75Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28242,8001090422279,8.81,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_68,7.05
nexterp_demo_product_943,Blend-A-Med Healty White 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28703,4084500080751,8.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_187,4.8
nexterp_demo_product_944,Blend-A-Med Herbal Collection 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4499,4015600620806,4.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_108,2.4
nexterp_demo_product_945,Blend-A-Med Mild Mint 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4500,4015600620868,4.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_524,3.2
nexterp_demo_product_946,Blend-A-Med Pro-Expert 75 Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4493,4015400856528,7.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_32,6
nexterp_demo_product_947,Bureti De Baie Colorati,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4196,2060359429530,2.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_271,1.2
nexterp_demo_product_948,Caseta Gillette Ap+Gel 75Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27721,7702018451180,49.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_93,36.75
nexterp_demo_product_949,Caseta Gillette Ap+Rezerve+Gel,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27722,7702018442546,52.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_572,41.6
nexterp_demo_product_950,Caseta Gillette Fusion,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5588,7702018450299,39.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_236,29.25
nexterp_demo_product_951,Caseta Head Shoulders Si Old Spice,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28834,8001841103808,31.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_540,20.15
nexterp_demo_product_952,Caseta Head Shoulders Supreme Moisture,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28833,8001841103891,42.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_336,33.6
nexterp_demo_product_953,Caseta Head Shoulders+Gel De Ras Gillette,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5641,8001090668431,54.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_427,35.1
nexterp_demo_product_954,Caseta Old Spice Whitewater,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5636,8001090586391,39.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_384,25.35
nexterp_demo_product_955,Caseta Pantene Pro V,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5640,8001090657855,42.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_525,33.6
nexterp_demo_product_956,Caseta Parfum Femei/Barbati 2Piese,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5844,6948330706206,11.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_71,8.25
nexterp_demo_product_957,Caseta Parfum Femei/Barbati 3Piese,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5639,6931638906706,15.01,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_412,9.01
nexterp_demo_product_958,Caseta Venus Ap+Gel,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27723,7702018443154,40.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_242,26
nexterp_demo_product_959,Casete Gillette Aparat Si Spuma De Ras,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28837,7702018478705,36.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_205,21.6
nexterp_demo_product_960,Cif Cream 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28707,8712561561426,5.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_264,3.85
nexterp_demo_product_961,Cillit Bang Power Cleaner 750Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28326,5997321740690,15.51,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_276,10.86
nexterp_demo_product_962,Clear Men Clasic Action 2In1 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5882,8712561473033,12.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_145,10
nexterp_demo_product_963,Clear Men Lemon 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5883,8712561473040,12.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_425,10
nexterp_demo_product_964,Clear Men Lemon Mint 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5884,8712561473057,12.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_486,8.75
nexterp_demo_product_965,Crema Nivea 75Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5934,42163145,6.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_561,5.18
nexterp_demo_product_966,Deo Dove Men Invisible Dry 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5870,8717644579107,9.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_223,7.13
nexterp_demo_product_967,Deo Dove Original 40Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6451,80466437,9.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_513,5.85
nexterp_demo_product_968,Deo Dove Original 50Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5660,80466468,11.80,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_466,7.67
nexterp_demo_product_969,Deo Dove Spray Original 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27796,8717163994252,9.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_176,6.65
nexterp_demo_product_970,Deo Dry Comfort Plus 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6452,4005808717651,10.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_484,7
nexterp_demo_product_971,Deo Gillette Artic Ice 70Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27793,7702018978106,12.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_125,10
nexterp_demo_product_972,Deo Gillette Cool Wave Triple Protection 75Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27794,4015600807436,12.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_91,9.38
nexterp_demo_product_973,Deo Gillette Power Rush Triple Protection 75Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27795,4015600807573,12.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_462,8.75
nexterp_demo_product_974,Deo Spray Dove Pear Aloe Vera 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5846,8710908559235,12.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_356,8.4
nexterp_demo_product_975,Deo Spray Gillette Artic Ice 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5587,8001841198248,14.49,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_19,9.42
nexterp_demo_product_976,Deo Spray Gillette Cool Wave 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5590,8001841198347,14.49,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_525,11.59
nexterp_demo_product_977,Deo Spray Gillette Power Rush 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4255,8001841198446,14.49,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_170,9.42
nexterp_demo_product_978,Deo Spray Rexona 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5890,8712561845014,8.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_361,6.8
nexterp_demo_product_979,Deo Spray Rexona Men 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5906,4000388669000,8.98,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_224,6.74
nexterp_demo_product_980,Deo Spray Rexona Sexy Bouquet 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6450,8712561845069,8.98,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_547,5.84
nexterp_demo_product_981,Deo Stick Dove Men Care Cool Fresh 50Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5999,9612559,11.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_53,8.05
nexterp_demo_product_982,Deodorant Brut Original,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4254,3014230021404,10.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_181,8
nexterp_demo_product_983,Deodorant Dove Powder Soft,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5889,8712561820493,12.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_500,8.4
nexterp_demo_product_984,Deodorant Spray Dove Original 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5607,8712561280167,9.81,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_271,7.36
nexterp_demo_product_985,Deodorant Stik Gillette Endurance 70Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5591,7702018978120,12.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_529,10
nexterp_demo_product_986,Deodorant Stik Old Spice 50Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4612,5000174003413,9.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_567,6.3
nexterp_demo_product_987,Deodorant Str8 Ahead Giannis 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28437,5201314081289,10.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_188,6
nexterp_demo_product_988,Deodorant Str8 Body Original 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28435,5201314048886,10.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_21,8
nexterp_demo_product_989,Deodorant Str8 Body Refresh Hero 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28436,5201314078128,10.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_319,6
nexterp_demo_product_990,Deodorant Str8 Rebel 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_288805,5201314048978,8.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_560,4.8
nexterp_demo_product_991,Deodorant Str8 Red Code 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_288804,5201314049159,10.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_429,6
nexterp_demo_product_992,Discuri Cosmetice Pachet Mic ,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5278,5948761001254,3.40,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_532,2.38
nexterp_demo_product_993,Dizolvant Lac De Unghii 50 Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5392,6420568100419,2.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_192,1.5
nexterp_demo_product_994,Dove Cotton Soft 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5842,8710908427862,12.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_515,7.8
nexterp_demo_product_995,Dove Gel De Dus Deeply Nourishing 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5901,8712561593335,8.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_176,5.2
nexterp_demo_product_996,Dove Intensive Cream 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5899,8717163476789,10.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_446,7.35
nexterp_demo_product_997,Dove Invisible Dry 40 Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4642,50287062,11.80,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_257,7.67
nexterp_demo_product_998,Dove Men Cool Fresh 150Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5841,8710908325137,12.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_61,8.4
nexterp_demo_product_999,Dove Men Gel De Dus Cool Fresh 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5903,8710908317361,9.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_452,6.18
nexterp_demo_product_1000,Dove Men Gel De Dus Extra Fresh 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5904,8717644598849,9.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_83,7.6
nexterp_demo_product_1001,Dove Men Gel De Dush Clean Comfort 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5905,8717644627624,9.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_163,6.65
nexterp_demo_product_1002,Fairy Apple 800Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_288830,8001090902511,8.20,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_355,5.33
nexterp_demo_product_1003,Fairy Pomegrana Si Redorange 800Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_288831,8001090902559,8.20,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_356,6.15
nexterp_demo_product_1004,Fixativ Intesa 300Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6408,8003510002221,8.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_325,6.4
nexterp_demo_product_1005,Fixativ Londa Strong Hold 250,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4475,4015203560905,11.80,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_462,7.67
nexterp_demo_product_1006,Fixativ Londa Ultra Strong Hold 250Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4476,4015203561902,11.80,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_182,8.85
nexterp_demo_product_1007,Geanta Cadou Pantene Pro V,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28841,8001841102719,47.01,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_108,35.26
nexterp_demo_product_1008,Gel De Rar Gillette Mach3 Sensitive 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_288969,7702018986972,13.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_545,9.04
nexterp_demo_product_1009,Gel De Ras Hidratant 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4257,3014260220051,12.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_438,9.68
nexterp_demo_product_1010,Gilette Blue 3,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5581,7702018494118,4.80,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_367,2.88
nexterp_demo_product_1011,Gillette After Shave Artic Ice 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27836,3014260258313,18.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_91,15.12
nexterp_demo_product_1012,Gillette After Shave Cool Wavw 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27837,3014260218799,18.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_473,11.34
nexterp_demo_product_1013,Gillette After Shave Slash 100Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_27838,3014260305697,18.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_553,14.18
nexterp_demo_product_1014,Gillette Gel De Ras Extra Confort 240Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5585,7702018404933,17.01,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_572,13.61
nexterp_demo_product_1015,Gillette Gel De Ras Extra Protection 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_289584,7702018404971,13.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_205,11.12
nexterp_demo_product_1016,Gillette Gel De Ras Sensitive 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4256,7702018457809,13.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_65,9.73
nexterp_demo_product_1017,Gillette Mach 3,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4260,3014260251147,11.61,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_45,8.13
nexterp_demo_product_1018,Gillette Mach3,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6448,7702018032136,4.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_461,2.93
nexterp_demo_product_1019,Gillette Sport Antiperspirant,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_5583,7702018269587,11.70,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_68,7.61
nexterp_demo_product_1020,Gillette Spuma De Ras 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_4259,3014260228774,7.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_427,5.25
nexterp_demo_product_1021,Gillette Spuma De Ras Cu Lamaie 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6404,3014260228750,7.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_309,5.25
nexterp_demo_product_1022,Gillette Spuma De Ras Ten Normal 200Ml,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_6403,3014260228743,7.50,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_296,5.63
nexterp_demo_product_1023,Gillette Venus Simply 3 Basic,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28310,7702018018161,4.90,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_394,3.19
nexterp_demo_product_1024,Glade Aparat+Rezerva Floral Garden,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28493,5000204013535,27.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_547,16.2
nexterp_demo_product_1025,Glade Aparat+Rezerva Lavanda,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28495,5000204073997,24.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_378,15.6
nexterp_demo_product_1026,Glade Aparat+Rezerva Relaxing Zen,Cosmetice,product,uom.product_uom_unit,uom.product_uom_unit,ST_28494,5000204073171,36.00,TVA colectat 19% Bunuri,TVA deductibil 19% Bunuri,nexterp_demo_partner_255,25.2
